"year","SASAP.Region","species","p_conf","sector","source_report","harvest"
2007,"Prince William Sound","pink",0,"Commercial",NA,51392232
2007,"Prince William Sound","sockeye",0,"Commercial",NA,988106
2007,"Southeast","chinook",0.05,"Commercial",NA,323868
2007,"Southeast","chum",0.12,"Commercial",NA,5599684
2007,"Southeast","coho",0.07,"Commercial",NA,1838685
2007,"Southeast","pink",0.15,"Commercial",NA,43105542
2007,"Southeast","sockeye",0.1,"Commercial",NA,1805988
2007,"Yukon","chinook",NA,"Commercial","Report",33634
2007,"Yukon","chum",NA,"Commercial","Report",295987
2007,"Yukon","coho",NA,"Commercial","Report",44575
2008,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Commercial","Report",6166
2008,"Alaska Peninsula and Aleutian Islands","chum",NA,"Commercial","Report",980029
2008,"Alaska Peninsula and Aleutian Islands","coho",NA,"Commercial","Report",350944
2008,"Alaska Peninsula and Aleutian Islands","pink",NA,"Commercial","Report",13516014
2008,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Commercial","Report",4243145
2008,"Bristol Bay","chinook",NA,"Commercial","Report",25006
2008,"Bristol Bay","chum",NA,"Commercial","Report",1259761
2008,"Bristol Bay","coho",NA,"Commercial","Report",117052
2008,"Bristol Bay","pink",NA,"Commercial","Report",285424
2008,"Bristol Bay","sockeye",NA,"Commercial","Report",27674223
2008,"Chignik","chinook",NA,"Commercial","Report",970
2008,"Chignik","chum",NA,"Commercial","Report",209325
2008,"Chignik","coho",NA,"Commercial","Report",161536
2008,"Chignik","pink",NA,"Commercial","Report",2389958
2008,"Chignik","sockeye",NA,"Commercial","Report",687270
2008,"Cook Inlet","chinook",NA,"Commercial","Report",13523
2008,"Cook Inlet","chum",NA,"Commercial","Report",226045
2008,"Cook Inlet","coho",NA,"Commercial","Report",173210
2008,"Cook Inlet","pink",NA,"Commercial","Report",675068
2008,"Cook Inlet","sockeye",NA,"Commercial","Report",2787525
2008,"Copper River","chinook",NA,"Commercial","Report",11479
2008,"Copper River","chum",NA,"Commercial","Report",1280
2008,"Copper River","coho",NA,"Commercial","Report",243001
2008,"Copper River","pink",NA,"Commercial","Report",1445
2008,"Copper River","sockeye",NA,"Commercial","Report",321990
2008,"Kodiak","chinook",NA,"Commercial","Report",17176
2008,"Kodiak","chum",NA,"Commercial","Report",908035
2008,"Kodiak","coho",NA,"Commercial","Report",300793
2008,"Kodiak","pink",NA,"Commercial","Report",8788655
2008,"Kodiak","sockeye",NA,"Commercial","Report",1819143
2008,"Kotzebue","chum",NA,"Commercial","Report",190550
2008,"Kotzebue","pink",0,"Commercial",NA,0
2008,"Kuskokwim","chinook",NA,"Commercial","Report",23958
2008,"Kuskokwim","chum",NA,"Commercial","Report",98239
2008,"Kuskokwim","coho",NA,"Commercial","Report",259681
2008,"Kuskokwim","pink",NA,"Commercial","Report",15
2008,"Kuskokwim","sockeye",NA,"Commercial","Report",112581
2008,"Norton Sound","chinook",NA,"Commercial","Report",83
2008,"Norton Sound","chum",NA,"Commercial","Report",25124
2008,"Norton Sound","coho",NA,"Commercial","Report",120309
2008,"Norton Sound","pink",NA,"Commercial","Report",75525
2008,"Norton Sound","sockeye",NA,"Commercial","Report",60
2008,"Prince William Sound","chinook",0,"Commercial",NA,278
2008,"Prince William Sound","chum",0.11,"Commercial",NA,4433328
2008,"Prince William Sound","coho",0.12,"Commercial",NA,284588
2008,"Prince William Sound","pink",0,"Commercial",NA,34705297
2008,"Prince William Sound","sockeye",0,"Commercial",NA,976547
2008,"Southeast","chinook",0.06,"Commercial",NA,199307
2008,"Southeast","chum",0.08,"Commercial",NA,5865777
2008,"Southeast","coho",0.09,"Commercial",NA,1926913
2008,"Southeast","pink",0.21,"Commercial",NA,14865865
2008,"Southeast","sockeye",0.08,"Commercial",NA,368396
2008,"Yukon","chinook",NA,"Commercial","Report",4642
2008,"Yukon","chum",NA,"Commercial","Report",274513
2008,"Yukon","coho",NA,"Commercial","Report",35691
2008,"Yukon","pink",1,"Commercial",NA,0
2008,"Yukon","sockeye",0,"Commercial",NA,0
2009,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Commercial","Report",9036
2009,"Alaska Peninsula and Aleutian Islands","chum",NA,"Commercial","Report",1788718
2009,"Alaska Peninsula and Aleutian Islands","coho",NA,"Commercial","Report",315281
2009,"Alaska Peninsula and Aleutian Islands","pink",NA,"Commercial","Report",9801011
2009,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Commercial","Report",4151333
2009,"Bristol Bay","chinook",NA,"Commercial","Report",31577
2009,"Bristol Bay","chum",NA,"Commercial","Report",1325242
2009,"Bristol Bay","coho",NA,"Commercial","Report",58308
2009,"Bristol Bay","pink",NA,"Commercial","Report",888
2009,"Bristol Bay","sockeye",NA,"Commercial","Report",30887279
2009,"Chignik","chinook",NA,"Commercial","Report",3319
2009,"Chignik","chum",NA,"Commercial","Report",256425
2009,"Chignik","coho",NA,"Commercial","Report",110373
2009,"Chignik","pink",NA,"Commercial","Report",1408339
2009,"Chignik","sockeye",NA,"Commercial","Report",1198105
2009,"Cook Inlet","chinook",NA,"Commercial","Report",8834
2009,"Cook Inlet","chum",NA,"Commercial","Report",156782
2009,"Cook Inlet","coho",NA,"Commercial","Report",154188
2009,"Cook Inlet","pink",NA,"Commercial","Report",1203668
2009,"Cook Inlet","sockeye",NA,"Commercial","Report",2325324
2009,"Copper River","chinook",NA,"Commercial","Report",9472
2009,"Copper River","chum",NA,"Commercial","Report",8634
2009,"Copper River","coho",NA,"Commercial","Report",253298
2009,"Copper River","pink",NA,"Commercial","Report",16760
2009,"Copper River","sockeye",NA,"Commercial","Report",900778
2009,"Kodiak","chinook",NA,"Commercial","Report",7219
2009,"Kodiak","chum",NA,"Commercial","Report",955808
2009,"Kodiak","coho",NA,"Commercial","Report",288744
2009,"Kodiak","pink",NA,"Commercial","Report",27648943
2009,"Kodiak","sockeye",NA,"Commercial","Report",1726971
2009,"Kotzebue","chum",NA,"Commercial","Report",187562
2009,"Kuskokwim","chinook",NA,"Commercial","Report",22093
2009,"Kuskokwim","chum",NA,"Commercial","Report",185099
2009,"Kuskokwim","coho",NA,"Commercial","Report",161073
2009,"Kuskokwim","pink",NA,"Commercial","Report",18
2009,"Kuskokwim","sockeye",NA,"Commercial","Report",170370
2009,"Norton Sound","chum",NA,"Commercial","Report",34122
2009,"Norton Sound","coho",NA,"Commercial","Report",87041
2009,"Norton Sound","pink",NA,"Commercial","Report",17364
2009,"Norton Sound","sockeye",NA,"Commercial","Report",126
2009,"Prince William Sound","chinook",0,"Commercial",NA,408
2009,"Prince William Sound","chum",0.09,"Commercial",NA,2601482
2009,"Prince William Sound","coho",0,"Commercial",NA,28943
2009,"Prince William Sound","pink",0,"Commercial",NA,11117261
2009,"Prince William Sound","sockeye",0,"Commercial",NA,876728
2009,"Southeast","chinook",0.04,"Commercial",NA,232876
2009,"Southeast","chum",0.11,"Commercial",NA,6512206
2009,"Southeast","coho",0.06,"Commercial",NA,2259369
2009,"Southeast","pink",0.17,"Commercial",NA,35565010
2009,"Southeast","sockeye",0.13,"Commercial",NA,820771
2009,"Yukon","chinook",NA,"Commercial","Report",680
2009,"Yukon","chum",NA,"Commercial","Report",196441
2009,"Yukon","coho",NA,"Commercial","Report",8318
2009,"Yukon","sockeye",0,"Commercial",NA,0
2010,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Commercial","Report",10622
2010,"Alaska Peninsula and Aleutian Islands","chum",NA,"Commercial","Report",1054056
2010,"Alaska Peninsula and Aleutian Islands","coho",NA,"Commercial","Report",226787
2010,"Alaska Peninsula and Aleutian Islands","pink",NA,"Commercial","Report",867289
2010,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Commercial","Report",3505353
2010,"Bristol Bay","chinook",NA,"Commercial","Report",33352
2010,"Bristol Bay","chum",NA,"Commercial","Report",1001223
2010,"Bristol Bay","coho",NA,"Commercial","Report",108266
2010,"Bristol Bay","pink",NA,"Commercial","Report",1339596
2010,"Bristol Bay","sockeye",NA,"Commercial","Report",29052737
2010,"Chignik","chinook",NA,"Commercial","Report",10380
2010,"Chignik","chum",NA,"Commercial","Report",581329
2010,"Chignik","coho",NA,"Commercial","Report",159198
2010,"Chignik","pink",NA,"Commercial","Report",489781
2010,"Chignik","sockeye",NA,"Commercial","Report",1379785
2010,"Cook Inlet","chinook",NA,"Commercial","Report",9939
2010,"Cook Inlet","chum",NA,"Commercial","Report",323618
2010,"Cook Inlet","coho",NA,"Commercial","Report",208141
2010,"Cook Inlet","pink",NA,"Commercial","Report",570917
2010,"Cook Inlet","sockeye",NA,"Commercial","Report",2920941
2010,"Copper River","chinook",NA,"Commercial","Report",9645
2010,"Copper River","chum",NA,"Commercial","Report",15694
2010,"Copper River","coho",NA,"Commercial","Report",291181
2010,"Copper River","pink",NA,"Commercial","Report",21151
2010,"Copper River","sockeye",NA,"Commercial","Report",636265
2010,"Kodiak","chinook",NA,"Commercial","Report",14550
2010,"Kodiak","chum",NA,"Commercial","Report",734806
2010,"Kodiak","coho",NA,"Commercial","Report",266431
2010,"Kodiak","pink",NA,"Commercial","Report",8864796
2010,"Kodiak","sockeye",NA,"Commercial","Report",1436606
2010,"Kotzebue","chum",NA,"Commercial","Report",270343
2010,"Kuskokwim","chinook",NA,"Commercial","Report",18721
2010,"Kuskokwim","chum",NA,"Commercial","Report",227441
2010,"Kuskokwim","coho",NA,"Commercial","Report",76621
2010,"Kuskokwim","pink",NA,"Commercial","Report",7
2010,"Kuskokwim","sockeye",NA,"Commercial","Report",201869
2010,"Norton Sound","chinook",NA,"Commercial","Report",140
2010,"Norton Sound","chum",NA,"Commercial","Report",117743
2010,"Norton Sound","coho",NA,"Commercial","Report",62079
2010,"Norton Sound","pink",NA,"Commercial","Report",31557
2010,"Norton Sound","sockeye",NA,"Commercial","Report",103
2010,"Prince William Sound","chinook",0,"Commercial",NA,398
2010,"Prince William Sound","chum",0,"Commercial",NA,3552611
2010,"Prince William Sound","coho",0,"Commercial",NA,15366
2010,"Prince William Sound","pink",0.09,"Commercial",NA,65721912
2010,"Prince William Sound","sockeye",0,"Commercial",NA,1400523
2010,"Southeast","chinook",0.1,"Commercial",NA,234132
2010,"Southeast","chum",0.06,"Commercial",NA,5744406
2010,"Southeast","coho",0.07,"Commercial",NA,2112540
2010,"Southeast","pink",0.19,"Commercial",NA,21525656
2010,"Southeast","sockeye",0.07,"Commercial",NA,661241
2010,"Yukon","chinook",NA,"Commercial","Report",9897
2010,"Yukon","chum",NA,"Commercial","Report",237624
2010,"Yukon","coho",NA,"Commercial","Report",3755
2011,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Commercial","Report",9577
2011,"Alaska Peninsula and Aleutian Islands","chum",NA,"Commercial","Report",1271772
2011,"Alaska Peninsula and Aleutian Islands","coho",NA,"Commercial","Report",172875
2011,"Alaska Peninsula and Aleutian Islands","pink",NA,"Commercial","Report",5733947
2011,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Commercial","Report",2841896
2011,"Bristol Bay","chinook",NA,"Commercial","Report",36559
2011,"Bristol Bay","chum",NA,"Commercial","Report",702386
2011,"Bristol Bay","coho",NA,"Commercial","Report",13474
2011,"Bristol Bay","pink",NA,"Commercial","Report",627
2011,"Bristol Bay","sockeye",NA,"Commercial","Report",22101356
2011,"Chignik","chinook",NA,"Commercial","Report",6586
2011,"Chignik","chum",NA,"Commercial","Report",269503
2011,"Chignik","coho",NA,"Commercial","Report",76792
2011,"Chignik","pink",NA,"Commercial","Report",905166
2011,"Chignik","sockeye",NA,"Commercial","Report",2497004
2011,"Cook Inlet","chinook",NA,"Commercial","Report",11384
2011,"Cook Inlet","chum",NA,"Commercial","Report",161098
2011,"Cook Inlet","coho",NA,"Commercial","Report",95443
2011,"Cook Inlet","pink",NA,"Commercial","Report",396029
2011,"Cook Inlet","sockeye",NA,"Commercial","Report",5670749
2011,"Copper River","chinook",NA,"Commercial","Report",18501
2011,"Copper River","chum",NA,"Commercial","Report",13231
2011,"Copper River","coho",NA,"Commercial","Report",147467
2011,"Copper River","pink",NA,"Commercial","Report",24058
2011,"Copper River","sockeye",NA,"Commercial","Report",2052438
2011,"Kodiak","chinook",NA,"Commercial","Report",18454
2011,"Kodiak","chum",NA,"Commercial","Report",823202
2011,"Kodiak","coho",NA,"Commercial","Report",188474
2011,"Kodiak","pink",NA,"Commercial","Report",16642402
2011,"Kodiak","sockeye",NA,"Commercial","Report",2266651
2011,"Kotzebue","chum",NA,"Commercial","Report",264321
2011,"Kuskokwim","chinook",NA,"Commercial","Report",18226
2011,"Kuskokwim","chum",NA,"Commercial","Report",236466
2011,"Kuskokwim","coho",NA,"Commercial","Report",119938
2011,"Kuskokwim","pink",NA,"Commercial","Report",2
2011,"Kuskokwim","sockeye",NA,"Commercial","Report",76613
2011,"Norton Sound","chinook",NA,"Commercial","Report",185
2011,"Norton Sound","chum",NA,"Commercial","Report",110555
2011,"Norton Sound","coho",NA,"Commercial","Report",58917
2011,"Norton Sound","pink",NA,"Commercial","Report",7141
2011,"Norton Sound","sockeye",NA,"Commercial","Report",369
2011,"Prince William Sound","chinook",0,"Commercial",NA,609
2011,"Prince William Sound","chum",0,"Commercial",NA,1425078
2011,"Prince William Sound","coho",0,"Commercial",NA,179066
2011,"Prince William Sound","pink",0,"Commercial",NA,26933431
2011,"Prince William Sound","sockeye",0,"Commercial",NA,1479456
2011,"Southeast","chinook",0.05,"Commercial",NA,296893
2011,"Southeast","chum",0.2,"Commercial",NA,6204092
2011,"Southeast","coho",0.12,"Commercial",NA,1964323
2011,"Southeast","pink",0.22,"Commercial",NA,57379488
2011,"Southeast","sockeye",0.15,"Commercial",NA,1183024
2011,"Yukon","chinook",NA,"Commercial","Report",86
2011,"Yukon","chum",NA,"Commercial","Report",519452
2011,"Yukon","coho",NA,"Commercial","Report",76315
2012,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Commercial","Report",8746
2012,"Alaska Peninsula and Aleutian Islands","chum",NA,"Commercial","Report",906055
2012,"Alaska Peninsula and Aleutian Islands","coho",NA,"Commercial","Report",129317
2012,"Alaska Peninsula and Aleutian Islands","pink",NA,"Commercial","Report",664759
2012,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Commercial","Report",2779404
2012,"Bristol Bay","chinook",NA,"Commercial","Report",19581
2012,"Bristol Bay","chum",NA,"Commercial","Report",679463
2012,"Bristol Bay","coho",NA,"Commercial","Report",116283
2012,"Bristol Bay","pink",NA,"Commercial","Report",909341
2012,"Bristol Bay","sockeye",NA,"Commercial","Report",20919883
2012,"Chignik","chinook",NA,"Commercial","Report",3687
2012,"Chignik","chum",NA,"Commercial","Report",171112
2012,"Chignik","coho",NA,"Commercial","Report",33316
2012,"Chignik","pink",NA,"Commercial","Report",137706
2012,"Chignik","sockeye",NA,"Commercial","Report",1800121
2012,"Cook Inlet","chinook",NA,"Commercial","Report",2660
2012,"Cook Inlet","chum",NA,"Commercial","Report",325167
2012,"Cook Inlet","coho",NA,"Commercial","Report",106957
2012,"Cook Inlet","pink",NA,"Commercial","Report",725865
2012,"Cook Inlet","sockeye",NA,"Commercial","Report",3320419
2012,"Copper River","chinook",NA,"Commercial","Report",11765
2012,"Copper River","chum",NA,"Commercial","Report",2733
2012,"Copper River","coho",NA,"Commercial","Report",176430
2012,"Copper River","pink",NA,"Commercial","Report",6012
2012,"Copper River","sockeye",NA,"Commercial","Report",1866541
2012,"Kodiak","chinook",NA,"Commercial","Report",14785
2012,"Kodiak","chum",NA,"Commercial","Report",866381
2012,"Kodiak","coho",NA,"Commercial","Report",208514
2012,"Kodiak","pink",NA,"Commercial","Report",16873244
2012,"Kodiak","sockeye",NA,"Commercial","Report",2232441
2012,"Kotzebue","chum",NA,"Commercial","Report",227965
2012,"Kuskokwim","chinook",NA,"Commercial","Report",8576
2012,"Kuskokwim","chum",NA,"Commercial","Report",150822
2012,"Kuskokwim","coho",NA,"Commercial","Report",143123
2012,"Kuskokwim","sockeye",NA,"Commercial","Report",91192
2012,"Norton Sound","chum",NA,"Commercial","Report",62772
2012,"Norton Sound","coho",NA,"Commercial","Report",37056
2012,"Norton Sound","pink",NA,"Commercial","Report",205498
2012,"Norton Sound","sockeye",NA,"Commercial","Report",134
2012,"Prince William Sound","chinook",0,"Commercial",NA,444
2012,"Prince William Sound","chum",0.08,"Commercial",NA,3364963
2012,"Prince William Sound","coho",0.09,"Commercial",NA,30155
2012,"Prince William Sound","pink",0,"Commercial",NA,24059012
2012,"Prince William Sound","sockeye",0,"Commercial",NA,1821839
2012,"Southeast","chinook",0.09,"Commercial",NA,246858
2012,"Southeast","chum",0.16,"Commercial",NA,8813931
2012,"Southeast","coho",0.12,"Commercial",NA,1717489
2012,"Southeast","pink",0.17,"Commercial",NA,20265954
2012,"Southeast","sockeye",0.07,"Commercial",NA,793811
2012,"Yukon","chum",NA,"Commercial","Report",612472
2012,"Yukon","coho",NA,"Commercial","Report",74789
2012,"Yukon","sockeye",0,"Commercial",NA,0
2013,"Alaska Peninsula and Aleutian Islands","chinook",NA,"Commercial","Report",7272
2013,"Alaska Peninsula and Aleutian Islands","chum",NA,"Commercial","Report",1081467
2013,"Alaska Peninsula and Aleutian Islands","coho",NA,"Commercial","Report",321121
2013,"Alaska Peninsula and Aleutian Islands","pink",NA,"Commercial","Report",7799111
2013,"Alaska Peninsula and Aleutian Islands","sockeye",NA,"Commercial","Report",2961275
2013,"Bristol Bay","chinook",NA,"Commercial","Report",14487
2013,"Bristol Bay","chum",NA,"Commercial","Report",1138233
2013,"Bristol Bay","coho",NA,"Commercial","Report",137360
2013,"Bristol Bay","pink",NA,"Commercial","Report",862
2013,"Bristol Bay","sockeye",NA,"Commercial","Report",15431513
2013,"Chignik","chinook",NA,"Commercial","Report",2962
2013,"Chignik","chum",NA,"Commercial","Report",154965
2013,"Chignik","coho",NA,"Commercial","Report",32312
2013,"Chignik","pink",NA,"Commercial","Report",871871
2013,"Chignik","sockeye",NA,"Commercial","Report",2405151
2013,"Cook Inlet","chinook",NA,"Commercial","Report",5789
2013,"Cook Inlet","chum",NA,"Commercial","Report",193767
2013,"Cook Inlet","coho",NA,"Commercial","Report",266534
2013,"Cook Inlet","pink",NA,"Commercial","Report",2146960
